device,end_ts,source_id,start_ts,uid
desktop,2017-01-08 17:24:12,6,2017-01-08 17:00:00,33668999282893626
desktop,2017-11-22 08:03:01,5,2017-11-22 08:00:00,152181188713110639
touch,2017-02-04 13:14:43,7,2017-02-04 13:00:00,7740323977879253
desktop,2018-07-20 00:14:37,8,2018-07-20 00:00:00,848670297573197126
desktop,2018-04-26 00:11:34,9,2018-04-26 00:00:00,123352499338114668
desktop,2018-04-26 20:05:40,6,2018-04-26 20:00:00,323573530726832796
touch,2018-03-21 21:08:11,5,2018-03-21 21:00:00,972573149838979061
touch,2018-06-18 11:08:15,7,2018-06-18 11:00:00,42700274755943458
desktop,2018-08-02 16:12:10,2,2018-08-02 16:00:00,809046898559559916
desktop,2018-07-06 10:19:47,8,2018-07-06 10:00:00,989388188235138566
touch,2017-02-21 01:26:22,4,2017-02-21 01:00:00,552757496910252032
desktop,2017-08-29 14:07:36,1,2017-08-29 14:00:00,700529382596350415
desktop,2018-06-28 11:18:36,3,2018-06-28 11:00:00,675115317520118726
touch,2018-11-05 11:01:45,9,2018-11-05 11:00:00,154900933396012118
touch,2017-04-29 12:11:59,4,2017-04-29 12:00:00,798349971181323386
touch,2017-11-03 03:07:19,3,2017-11-03 03:00:00,441656449913693481
desktop,2017-06-16 12:25:22,4,2017-06-16 12:00:00,902224458817277856
desktop,2018-02-08 18:22:32,3,2018-02-08 18:00:00,31282867745126974
desktop,2017-03-12 08:10:51,3,2017-03-12 08:00:00,606603641994975396
touch,2018-08-19 07:26:05,2,2018-08-19 07:00:00,205011438311696058
desktop,2018-12-20 19:08:29,6,2018-12-20 19:00:00,771314447658440912
touch,2018-06-06 00:04:11,6,2018-06-06 00:00:00,431624059645279663
touch,2017-10-17 16:16:05,4,2017-10-17 16:00:00,299003862719116847
desktop,2018-05-04 04:20:15,8,2018-05-04 04:00:00,314752558396385282
touch,2018-10-19 19:00:47,6,2018-10-19 19:00:00,403778451535226542
desktop,2017-09-11 12:14:39,8,2017-09-11 12:00:00,791391800242549346
desktop,2018-07-05 19:21:15,6,2018-07-05 19:00:00,486143965086067981
touch,2018-03-02 04:16:58,9,2018-03-02 04:00:00,848790710857078127
desktop,2018-11-02 17:12:55,3,2018-11-02 17:00:00,175690850271614268
touch,2017-06-18 17:14:45,3,2017-06-18 17:00:00,931245146987482206
touch,2017-05-25 01:01:04,2,2017-05-25 01:00:00,78944905388874619
touch,2017-05-26 10:05:20,6,2017-05-26 10:00:00,698608797438623347
desktop,2018-10-07 14:14:20,7,2018-10-07 14:00:00,924007029600790353
desktop,2018-11-06 13:13:00,7,2018-11-06 13:00:00,604649044162039285
desktop,2018-07-03 10:25:48,5,2018-07-03 10:00:00,209931636960189937
touch,2018-05-04 16:21:56,6,2018-05-04 16:00:00,870626528022273102
touch,2018-06-23 00:00:29,7,2018-06-23 00:00:00,441184736546737178
desktop,2017-09-06 03:27:55,2,2017-09-06 03:00:00,999123981459104305
touch,2018-02-28 10:07:17,7,2018-02-28 10:00:00,117617009659721974
desktop,2017-04-24 08:27:01,1,2017-04-24 08:00:00,379252280284470862
desktop,2018-03-17 13:26:50,6,2018-03-17 13:00:00,84085253499675596
desktop,2018-04-18 10:12:43,8,2018-04-18 10:00:00,890470625813114721
desktop,2018-05-02 11:12:16,1,2018-05-02 11:00:00,470490649723430375
touch,2018-08-22 19:17:51,1,2018-08-22 19:00:00,334289229251884732
desktop,2018-08-04 16:24:01,6,2018-08-04 16:00:00,262942196376564991
touch,2018-02-22 11:26:57,5,2018-02-22 11:00:00,197663357451245427
touch,2017-12-17 14:07:31,3,2017-12-17 14:00:00,816404808530029324
desktop,2017-03-14 18:10:33,7,2017-03-14 18:00:00,706120561738494497
desktop,2018-12-06 17:26:19,7,2018-12-06 17:00:00,824429024229161293
touch,2017-12-13 21:28:02,7,2017-12-13 21:00:00,582763569575284060
desktop,2018-05-15 19:18:18,6,2018-05-15 19:00:00,378967891053360209
touch,2017-07-06 22:17:57,4,2017-07-06 22:00:00,58382823153833926
touch,2018-11-18 21:03:53,9,2018-11-18 21:00:00,90659977280704502
touch,2018-08-21 00:03:20,9,2018-08-21 00:00:00,101841744627834559
touch,2018-04-14 01:11:14,7,2018-04-14 01:00:00,143107920519426968
desktop,2018-12-24 04:09:09,7,2018-12-24 04:00:00,246663398736943117
desktop,2018-02-11 16:15:37,8,2018-02-11 16:00:00,834523210425224538
desktop,2018-10-17 06:01:37,5,2018-10-17 06:00:00,200407680662848868
touch,2017-01-09 01:00:49,9,2017-01-09 01:00:00,703675032326852184
desktop,2018-04-29 20:14:56,6,2018-04-29 20:00:00,606278547125255261
touch,2017-12-09 21:08:42,7,2017-12-09 21:00:00,740557662826176851
touch,2017-07-10 06:00:40,7,2017-07-10 06:00:00,870544091879394748
touch,2017-10-02 19:15:14,9,2017-10-02 19:00:00,646816154801984533
desktop,2017-08-22 17:19:37,7,2017-08-22 17:00:00,151497359506243044
desktop,2017-08-01 20:18:50,3,2017-08-01 20:00:00,143024441118632241
touch,2017-03-16 07:09:13,6,2017-03-16 07:00:00,438057950206139519
desktop,2018-02-28 06:11:16,6,2018-02-28 06:00:00,811100214320378794
touch,2017-08-31 23:12:50,7,2017-08-31 23:00:00,378687168165839695
desktop,2017-01-02 17:03:31,6,2017-01-02 17:00:00,122620431007996406
desktop,2018-04-12 02:20:26,4,2018-04-12 02:00:00,39003434509110403
desktop,2018-04-27 17:07:13,6,2018-04-27 17:00:00,237498074238232486
touch,2018-12-28 21:11:47,3,2018-12-28 21:00:00,154115016880468829
desktop,2018-02-16 04:09:25,1,2018-02-16 04:00:00,618891379076512336
desktop,2017-06-03 17:02:27,1,2017-06-03 17:00:00,842858657918011839
touch,2017-11-13 11:25:23,5,2017-11-13 11:00:00,599830838481374002
desktop,2018-09-04 23:04:42,8,2018-09-04 23:00:00,308838317761328840
touch,2017-01-14 13:22:14,3,2017-01-14 13:00:00,806034028629464489
desktop,2017-02-16 16:12:35,2,2017-02-16 16:00:00,592785892656080705
touch,2018-11-19 03:17:55,8,2018-11-19 03:00:00,4189076528590698
touch,2018-03-29 22:08:15,9,2018-03-29 22:00:00,737899073968254293
desktop,2017-09-20 06:06:49,9,2017-09-20 06:00:00,578849063838838485
touch,2017-08-05 09:27:30,2,2017-08-05 09:00:00,789790882753659036
touch,2018-09-26 21:04:33,8,2018-09-26 21:00:00,94166946252273248
desktop,2018-10-13 11:07:38,2,2018-10-13 11:00:00,673845573294324038
desktop,2018-08-16 22:19:04,7,2018-08-16 22:00:00,992582649069372286
desktop,2018-12-18 03:28:45,8,2018-12-18 03:00:00,228608173037336700
desktop,2018-02-23 08:00:46,1,2018-02-23 08:00:00,670206461893504282
touch,2017-02-01 22:21:07,8,2017-02-01 22:00:00,575873630553847913
touch,2018-07-25 16:05:11,3,2018-07-25 16:00:00,887355712022011318
desktop,2017-05-27 23:09:22,1,2017-05-27 23:00:00,656524769891233467
desktop,2018-04-05 05:05:31,7,2018-04-05 05:00:00,834316810771964705
desktop,2017-06-22 01:00:11,3,2017-06-22 01:00:00,992998910936360817
desktop,2018-05-05 22:15:08,8,2018-05-05 22:00:00,43818090029064663
touch,2018-08-20 08:24:08,9,2018-08-20 08:00:00,718646436867017328
touch,2018-05-07 20:17:52,2,2018-05-07 20:00:00,310107311386148279
touch,2018-07-29 01:23:21,1,2018-07-29 01:00:00,966643319585675957
touch,2018-04-03 15:26:32,8,2018-04-03 15:00:00,530242461354305648
touch,2017-10-19 06:00:08,6,2017-10-19 06:00:00,123288022000365738
desktop,2017-06-15 23:16:24,1,2017-06-15 23:00:00,933162182761095356
desktop,2017-06-07 00:25:50,3,2017-06-07 00:00:00,164067556179952592
touch,2017-03-04 16:29:11,9,2017-03-04 16:00:00,902889500732320401
touch,2017-04-13 02:23:14,9,2017-04-13 02:00:00,987559901453761717
desktop,2018-04-14 04:24:24,6,2018-04-14 04:00:00,182821136403531549
touch,2017-11-30 10:29:41,3,2017-11-30 10:00:00,517364074054984545
touch,2018-02-17 03:09:26,8,2018-02-17 03:00:00,428585379923992259
touch,2017-09-08 19:25:08,6,2017-09-08 19:00:00,947066727034951750
touch,2018-08-03 02:04:33,1,2018-08-03 02:00:00,843608955715326097
desktop,2018-03-13 08:15:41,6,2018-03-13 08:00:00,911195326627475206
touch,2018-09-29 00:15:01,5,2018-09-29 00:00:00,84290829600868933
touch,2018-03-23 15:02:11,8,2018-03-23 15:00:00,708263238589408323
touch,2017-02-10 15:25:45,2,2017-02-10 15:00:00,830669063394790257
touch,2018-03-04 00:12:04,7,2018-03-04 00:00:00,643181673802110748
touch,2018-06-26 18:10:34,6,2018-06-26 18:00:00,348127910026320345
desktop,2018-08-16 05:01:54,1,2018-08-16 05:00:00,610211596118841864
desktop,2018-03-19 10:08:52,8,2018-03-19 10:00:00,128801066242409902
desktop,2018-03-19 12:25:23,6,2018-03-19 12:00:00,525382066831961385
touch,2017-06-05 13:22:43,3,2017-06-05 13:00:00,871691284993576631
touch,2017-12-23 07:17:25,5,2017-12-23 07:00:00,117493378103557317
desktop,2017-04-03 15:29:04,7,2017-04-03 15:00:00,458044899336026643
desktop,2018-12-04 20:00:33,9,2018-12-04 20:00:00,277139327051892122
touch,2017-03-01 12:02:13,4,2017-03-01 12:00:00,11030914067956551
touch,2017-03-28 16:15:20,2,2017-03-28 16:00:00,989949524472028528
desktop,2018-07-29 00:28:47,3,2018-07-29 00:00:00,849793846991926655
touch,2017-01-29 23:16:15,7,2017-01-29 23:00:00,104900654966505414
touch,2017-01-09 09:00:26,8,2017-01-09 09:00:00,762978189927001915
desktop,2018-05-18 01:23:08,5,2018-05-18 01:00:00,782046659908764221
touch,2018-10-14 04:10:01,3,2018-10-14 04:00:00,34438930131600348
touch,2017-12-11 09:18:36,1,2017-12-11 09:00:00,16693879925522890
touch,2018-06-04 04:09:05,1,2018-06-04 04:00:00,558918854478485629
desktop,2017-05-25 21:21:02,2,2017-05-25 21:00:00,325695759706004009
touch,2017-04-02 18:00:18,5,2017-04-02 18:00:00,817204641471080384
touch,2018-10-10 14:21:38,3,2018-10-10 14:00:00,293357429666802845
desktop,2018-09-02 08:15:34,7,2018-09-02 08:00:00,878993437516214393
touch,2017-12-19 01:04:49,2,2017-12-19 01:00:00,886665938407036197
touch,2018-05-09 18:17:31,2,2018-05-09 18:00:00,145753969374886358
touch,2017-09-21 05:13:37,3,2017-09-21 05:00:00,724715333973841102
desktop,2017-08-11 22:24:18,1,2017-08-11 22:00:00,611721363267743159
desktop,2017-04-27 22:01:48,2,2017-04-27 22:00:00,182746667047425910
touch,2017-10-26 11:16:13,5,2017-10-26 11:00:00,148232394627184097
desktop,2017-01-08 17:15:48,3,2017-01-08 17:00:00,635113150360747121
desktop,2017-12-03 06:12:18,6,2017-12-03 06:00:00,48493294079314816
desktop,2018-04-27 01:05:24,2,2018-04-27 01:00:00,161412828249385812
desktop,2018-10-29 22:14:27,8,2018-10-29 22:00:00,823295361560189637
desktop,2017-01-09 09:25:55,4,2017-01-09 09:00:00,283278781381421376
desktop,2018-04-16 04:12:15,3,2018-04-16 04:00:00,331086707906753408
desktop,2017-08-26 22:13:13,5,2017-08-26 22:00:00,869679187378222607
desktop,2018-10-17 02:18:48,8,2018-10-17 02:00:00,808152953227415418
desktop,2017-03-29 14:22:36,9,2017-03-29 14:00:00,764487296518009909
touch,2018-01-15 06:23:06,1,2018-01-15 06:00:00,244029527863159321
desktop,2017-03-07 11:04:49,4,2017-03-07 11:00:00,217312116447267803
desktop,2017-08-02 13:24:28,6,2017-08-02 13:00:00,358653175357816419
touch,2017-10-07 01:17:41,6,2017-10-07 01:00:00,630919094410120464
touch,2018-08-08 18:22:52,9,2018-08-08 18:00:00,131431641271058106
touch,2017-02-25 09:14:52,1,2017-02-25 09:00:00,243338415091375494
touch,2017-12-27 12:29:40,5,2017-12-27 12:00:00,216191011830041268
desktop,2017-06-04 03:00:43,1,2017-06-04 03:00:00,630589913038329963
desktop,2017-09-09 03:19:10,6,2017-09-09 03:00:00,718843349322493089
desktop,2018-03-21 11:00:09,9,2018-03-21 11:00:00,37889268546089964
touch,2017-07-20 23:25:50,4,2017-07-20 23:00:00,337957630277215437
desktop,2018-01-25 11:19:15,9,2018-01-25 11:00:00,821901667551036431
desktop,2018-12-05 09:22:29,3,2018-12-05 09:00:00,643419015091380831
touch,2017-10-17 23:03:04,7,2017-10-17 23:00:00,69114731974463489
touch,2018-07-22 08:21:46,5,2018-07-22 08:00:00,785215069442079153
touch,2017-09-16 18:14:55,1,2017-09-16 18:00:00,61707674879015563
touch,2018-06-06 13:17:57,7,2018-06-06 13:00:00,856678087365043349
touch,2018-06-10 20:26:17,8,2018-06-10 20:00:00,958664223656360808
desktop,2017-06-15 16:14:30,6,2017-06-15 16:00:00,378793010704887936
touch,2018-01-07 08:08:53,1,2018-01-07 08:00:00,567667536689685230
touch,2018-05-18 11:23:21,9,2018-05-18 11:00:00,867834482872130617
desktop,2017-01-29 18:21:59,7,2017-01-29 18:00:00,460182650111363282
desktop,2018-05-30 08:20:32,6,2018-05-30 08:00:00,43593961223771013
desktop,2017-05-24 05:16:40,4,2017-05-24 05:00:00,710505603646110816
touch,2017-04-09 03:11:03,3,2017-04-09 03:00:00,734392402555300374
touch,2017-02-01 05:25:01,4,2017-02-01 05:00:00,442503411164834252
desktop,2018-06-25 05:15:54,1,2018-06-25 05:00:00,334799568769163086
desktop,2018-06-20 07:01:09,9,2018-06-20 07:00:00,297595006021914650
touch,2017-08-28 22:24:21,2,2017-08-28 22:00:00,734680486558493792
desktop,2018-04-30 21:05:01,2,2018-04-30 21:00:00,795057646301205027
desktop,2017-09-11 02:00:27,3,2017-09-11 02:00:00,997876439447401014
desktop,2018-07-12 10:27:32,1,2018-07-12 10:00:00,317613346705351898
desktop,2018-08-29 09:15:30,3,2018-08-29 09:00:00,189627966678801476
touch,2017-08-08 18:10:54,4,2017-08-08 18:00:00,298821032500186241
touch,2018-08-07 15:09:13,9,2018-08-07 15:00:00,249324293180639097
touch,2017-09-25 01:01:46,5,2017-09-25 01:00:00,851918416862946127
desktop,2017-09-20 00:09:46,6,2017-09-20 00:00:00,807185843330298661
touch,2017-02-06 21:09:32,1,2017-02-06 21:00:00,122053896610930383
touch,2017-02-06 00:13:30,3,2017-02-06 00:00:00,465496073059544988
desktop,2017-10-16 05:10:34,7,2017-10-16 05:00:00,555083508641349154
desktop,2018-05-02 22:28:59,7,2018-05-02 22:00:00,49233070352419394
touch,2017-05-08 06:17:15,1,2017-05-08 06:00:00,83308069588736412
desktop,2018-01-10 01:15:31,9,2018-01-10 01:00:00,387770307482142304
desktop,2018-11-06 23:10:59,1,2018-11-06 23:00:00,10407501880875688
touch,2017-12-22 16:20:40,7,2017-12-22 16:00:00,786704416144910918
touch,2018-09-20 22:14:46,2,2018-09-20 22:00:00,230012247598296377
touch,2018-12-07 17:05:21,9,2018-12-07 17:00:00,7996784692881694
desktop,2017-11-17 03:07:40,9,2017-11-17 03:00:00,120586118778704488
desktop,2018-12-17 11:25:50,9,2018-12-17 11:00:00,411161176596766268
desktop,2018-02-22 03:09:39,4,2018-02-22 03:00:00,22194700924900531
desktop,2018-09-29 07:28:36,6,2018-09-29 07:00:00,196372539453708805
desktop,2018-01-06 16:14:37,2,2018-01-06 16:00:00,801655368557452297
desktop,2018-08-31 14:12:34,3,2018-08-31 14:00:00,433624500929272921
touch,2017-10-27 14:02:40,6,2017-10-27 14:00:00,626582859670024861
touch,2018-01-17 00:07:44,1,2018-01-17 00:00:00,34753141835613076
desktop,2017-02-03 22:16:38,7,2017-02-03 22:00:00,131406371568364475
touch,2018-02-10 20:25:46,2,2018-02-10 20:00:00,134085139166870624
touch,2017-04-26 17:27:40,8,2017-04-26 17:00:00,169493234133962354
touch,2017-07-26 14:21:37,5,2017-07-26 14:00:00,922030279689265134
desktop,2017-06-09 09:04:01,7,2017-06-09 09:00:00,920449091373188914
touch,2018-09-09 16:15:36,8,2018-09-09 16:00:00,328262120329924299
touch,2018-02-21 15:16:04,3,2018-02-21 15:00:00,709195034750792399
desktop,2018-06-25 04:15:59,6,2018-06-25 04:00:00,158271474830043167
desktop,2017-10-10 04:27:59,9,2017-10-10 04:00:00,922374770862277181
desktop,2018-01-31 01:14:25,4,2018-01-31 01:00:00,212095258460573979
touch,2018-10-18 17:19:51,7,2018-10-18 17:00:00,305989383123107647
touch,2018-12-20 14:26:33,1,2018-12-20 14:00:00,581825090443589818
touch,2018-03-21 21:10:50,7,2018-03-21 21:00:00,939654569818576313
desktop,2017-04-09 03:05:27,9,2017-04-09 03:00:00,873696181720606833
desktop,2018-01-17 13:14:25,8,2018-01-17 13:00:00,160191900251748364
desktop,2017-04-10 19:08:49,4,2017-04-10 19:00:00,561329234756066904
touch,2017-01-22 20:21:37,3,2017-01-22 20:00:00,467600296053689855
touch,2017-01-24 09:14:39,7,2017-01-24 09:00:00,46982850860008409
touch,2017-12-07 07:23:20,1,2017-12-07 07:00:00,66433358777690826
desktop,2018-11-06 08:23:19,8,2018-11-06 08:00:00,872767372894132399
desktop,2017-07-14 08:05:34,1,2017-07-14 08:00:00,983282884610579572
touch,2017-02-20 05:17:07,7,2017-02-20 05:00:00,217806166907232296
touch,2018-05-17 15:21:07,6,2018-05-17 15:00:00,333533095804948823
touch,2018-06-01 09:27:24,8,2018-06-01 09:00:00,408840823286186349
desktop,2017-04-04 06:17:55,6,2017-04-04 06:00:00,885024810913423968
touch,2018-06-26 03:14:42,5,2018-06-26 03:00:00,502850068293821143
desktop,2017-08-07 07:05:50,9,2017-08-07 07:00:00,660878839936197432
touch,2018-05-16 17:02:54,4,2018-05-16 17:00:00,111549209418179935
touch,2018-11-17 15:01:56,7,2018-11-17 15:00:00,855196162976741371
touch,2018-12-16 02:28:39,6,2018-12-16 02:00:00,941883686359368976
touch,2018-01-15 00:06:01,6,2018-01-15 00:00:00,676896043097090865
touch,2018-09-10 06:22:59,5,2018-09-10 06:00:00,522640037851329629
touch,2018-07-08 19:28:10,2,2018-07-08 19:00:00,337472625219165113
touch,2017-04-20 05:29:43,4,2017-04-20 05:00:00,997344676914926932
touch,2017-05-13 22:01:16,1,2017-05-13 22:00:00,861044586435317649
touch,2017-06-14 12:12:36,9,2017-06-14 12:00:00,174852719015515036
touch,2017-02-23 15:18:25,9,2017-02-23 15:00:00,996000853978411593
desktop,2018-08-31 22:20:53,8,2018-08-31 22:00:00,637506005987414928
desktop,2018-10-15 20:01:12,4,2018-10-15 20:00:00,146800172104173097
touch,2017-03-15 20:23:47,5,2017-03-15 20:00:00,760548514375778003
touch,2017-09-16 08:20:42,1,2017-09-16 08:00:00,765340689840312876
desktop,2018-10-19 18:07:32,4,2018-10-19 18:00:00,282940874955626000
desktop,2017-05-11 18:15:11,4,2017-05-11 18:00:00,181215566316408988
desktop,2017-10-28 13:29:39,5,2017-10-28 13:00:00,485583671720446083
touch,2018-09-15 13:06:07,2,2018-09-15 13:00:00,268630732411808762
touch,2017-04-11 16:13:46,2,2017-04-11 16:00:00,930229152893431159
touch,2018-10-28 04:26:54,2,2018-10-28 04:00:00,644331820138897966
touch,2017-02-13 14:11:10,8,2017-02-13 14:00:00,108747553534217835
desktop,2018-09-14 05:26:24,2,2018-09-14 05:00:00,915068488413494476
desktop,2018-07-20 18:22:16,6,2018-07-20 18:00:00,130284668949926042
desktop,2017-08-27 07:22:02,2,2017-08-27 07:00:00,507956741394582491
desktop,2018-10-28 00:17:28,8,2018-10-28 00:00:00,728251415029971190
touch,2018-10-12 22:01:50,1,2018-10-12 22:00:00,815495251562744345
desktop,2018-10-14 00:00:52,2,2018-10-14 00:00:00,899650931831190681
desktop,2017-09-25 03:21:54,5,2017-09-25 03:00:00,546626063026302637
touch,2017-12-03 10:24:28,6,2017-12-03 10:00:00,443658733377244592
touch,2018-03-08 08:07:47,9,2018-03-08 08:00:00,135629409275586015
touch,2018-09-18 03:21:23,6,2018-09-18 03:00:00,950901211054144642
desktop,2018-01-20 07:22:28,8,2018-01-20 07:00:00,722188557782091744
desktop,2018-06-14 22:27:55,7,2018-06-14 22:00:00,637307804744094482
touch,2017-02-24 19:13:38,1,2017-02-24 19:00:00,119083676850948075
touch,2018-12-21 20:22:42,2,2018-12-21 20:00:00,224582436576676427
touch,2018-01-08 08:13:07,4,2018-01-08 08:00:00,541395297361064578
touch,2018-07-28 15:09:16,1,2018-07-28 15:00:00,663563099938255513
desktop,2017-09-27 10:15:29,8,2017-09-27 10:00:00,936271860075617991
touch,2018-09-25 17:24:06,4,2018-09-25 17:00:00,810461138880211811
desktop,2017-08-01 02:04:19,7,2017-08-01 02:00:00,64422986582154869
touch,2017-06-26 16:27:29,7,2017-06-26 16:00:00,998473202354072419
touch,2018-12-01 19:29:23,8,2018-12-01 19:00:00,600251596534836021
desktop,2018-09-14 06:01:05,9,2018-09-14 06:00:00,369919856445699200
touch,2017-04-12 22:02:43,9,2017-04-12 22:00:00,945644977806200344
touch,2017-05-20 10:19:48,7,2017-05-20 10:00:00,495780727492019317
touch,2018-06-02 03:28:22,9,2018-06-02 03:00:00,899394705661759631
desktop,2018-11-18 05:00:39,5,2018-11-18 05:00:00,237048807441837255
desktop,2017-11-19 21:11:05,4,2017-11-19 21:00:00,820557025706065029
touch,2017-06-22 14:05:20,3,2017-06-22 14:00:00,179748677640364179
touch,2018-11-01 14:06:00,6,2018-11-01 14:00:00,842942869819382425
desktop,2018-08-15 03:04:29,9,2018-08-15 03:00:00,305560064219215181
desktop,2017-10-23 07:05:24,4,2017-10-23 07:00:00,773125652579200160
desktop,2018-10-14 11:05:26,2,2018-10-14 11:00:00,831971952536867539
touch,2018-10-21 15:26:51,3,2018-10-21 15:00:00,526313293704338370
touch,2018-03-01 21:04:17,3,2018-03-01 21:00:00,549182540387979331
touch,2018-05-27 07:03:20,2,2018-05-27 07:00:00,509592738156953497
touch,2018-12-18 03:24:22,9,2018-12-18 03:00:00,362199692103947777
desktop,2018-09-06 12:10:10,4,2018-09-06 12:00:00,961169385284764267
desktop,2018-01-21 21:18:48,3,2018-01-21 21:00:00,693604946479425072
desktop,2018-07-16 15:23:16,6,2018-07-16 15:00:00,423449917268255449
touch,2018-10-21 12:15:05,8,2018-10-21 12:00:00,462079744650012576
desktop,2018-05-29 21:02:44,8,2018-05-29 21:00:00,364857495198195277
touch,2018-06-19 11:18:57,6,2018-06-19 11:00:00,40083523220380541
desktop,2018-02-05 00:10:15,5,2018-02-05 00:00:00,170199222385375979
touch,2018-05-13 04:26:13,7,2018-05-13 04:00:00,340897551172013871
touch,2018-11-25 16:01:46,3,2018-11-25 16:00:00,17403945721378727
desktop,2018-05-17 16:11:39,2,2018-05-17 16:00:00,724313360158194409
desktop,2018-11-03 23:06:04,8,2018-11-03 23:00:00,733882991117887574
desktop,2018-06-04 17:17:25,9,2018-06-04 17:00:00,706708896372559184
desktop,2018-11-28 05:11:00,6,2018-11-28 05:00:00,490678942325352751
desktop,2017-02-20 06:19:13,4,2017-02-20 06:00:00,934521543874947201
desktop,2018-02-09 00:25:07,6,2018-02-09 00:00:00,519175357635958035
touch,2018-07-26 10:11:39,7,2018-07-26 10:00:00,749242011411065389
desktop,2017-03-02 00:20:23,8,2017-03-02 00:00:00,696391543563519158
touch,2018-01-17 03:12:27,3,2018-01-17 03:00:00,807056878693580583
touch,2018-11-09 19:27:24,6,2018-11-09 19:00:00,364261788548232703
touch,2017-12-31 10:25:45,6,2017-12-31 10:00:00,699323807612678221
desktop,2017-08-03 00:16:01,7,2017-08-03 00:00:00,204082518496558418
desktop,2018-04-22 22:24:04,4,2018-04-22 22:00:00,537559527402389035
desktop,2018-05-29 19:20:50,6,2018-05-29 19:00:00,432845727541522669
desktop,2018-07-04 12:15:30,2,2018-07-04 12:00:00,109587698283517900
desktop,2017-08-31 11:03:29,8,2017-08-31 11:00:00,413158708404665699
desktop,2017-12-03 05:21:09,3,2017-12-03 05:00:00,283026338967281843
touch,2018-06-17 01:21:52,9,2018-06-17 01:00:00,59867735732839669
touch,2017-08-20 16:18:10,8,2017-08-20 16:00:00,642176114836262260
touch,2018-06-20 13:19:37,6,2018-06-20 13:00:00,343765725019287527
touch,2018-03-12 19:08:11,2,2018-03-12 19:00:00,662896863419703775
touch,2017-06-01 05:24:19,8,2017-06-01 05:00:00,775638488046423058
desktop,2018-05-01 17:11:43,6,2018-05-01 17:00:00,507367364466219091
desktop,2017-08-10 10:20:42,1,2017-08-10 10:00:00,472872819432581476
touch,2017-12-27 22:24:13,6,2017-12-27 22:00:00,494344929775843974
touch,2017-11-14 21:08:22,5,2017-11-14 21:00:00,646515738430061636
touch,2018-04-17 20:11:06,6,2018-04-17 20:00:00,747089987128592964
desktop,2018-11-19 06:26:58,1,2018-11-19 06:00:00,352409967743104692
desktop,2017-10-06 20:03:41,4,2017-10-06 20:00:00,652052232331777032
desktop,2018-01-20 02:07:15,7,2018-01-20 02:00:00,190433176129107330
desktop,2018-05-05 10:04:40,5,2018-05-05 10:00:00,165781361556940741
desktop,2018-10-03 12:27:27,6,2018-10-03 12:00:00,447258211868066969
desktop,2018-06-11 07:18:36,2,2018-06-11 07:00:00,765491529730165575
desktop,2017-03-03 08:08:44,8,2017-03-03 08:00:00,176490847692125048
touch,2018-09-01 07:19:23,4,2018-09-01 07:00:00,838127136947410537
touch,2017-07-23 00:11:07,6,2017-07-23 00:00:00,773425893359180668
desktop,2018-03-17 13:17:27,3,2018-03-17 13:00:00,288141273171324406
touch,2018-07-25 11:24:01,9,2018-07-25 11:00:00,585596553731685129
desktop,2018-04-24 10:12:12,8,2018-04-24 10:00:00,508909317364201590
touch,2017-07-18 01:05:48,6,2017-07-18 01:00:00,164255863243330081
desktop,2017-03-18 09:21:01,9,2017-03-18 09:00:00,974481288595253769
desktop,2017-09-05 00:12:45,9,2017-09-05 00:00:00,711765974320748432
touch,2017-12-27 05:15:34,2,2017-12-27 05:00:00,973530301188292318
desktop,2017-10-12 00:03:03,9,2017-10-12 00:00:00,598983540672782080
touch,2018-12-15 12:08:28,8,2018-12-15 12:00:00,35355843881923430
desktop,2017-10-30 08:03:18,2,2017-10-30 08:00:00,702511977969679273
touch,2018-03-16 13:28:26,9,2018-03-16 13:00:00,761027477987324769
desktop,2018-09-20 14:19:07,5,2018-09-20 14:00:00,87390638204265556
touch,2018-02-06 11:26:10,9,2018-02-06 11:00:00,596178759956036433
desktop,2018-02-19 04:06:21,3,2018-02-19 04:00:00,740289827188674578
touch,2017-04-11 01:13:45,4,2017-04-11 01:00:00,878135312188578827
touch,2018-07-01 07:25:39,1,2018-07-01 07:00:00,225273687039881545
touch,2018-04-19 11:17:10,5,2018-04-19 11:00:00,538958927592788741
touch,2018-06-03 00:22:08,7,2018-06-03 00:00:00,83442419151282812
desktop,2018-02-20 18:27:18,7,2018-02-20 18:00:00,768965564446997770
touch,2017-02-07 21:03:12,6,2017-02-07 21:00:00,737302153983928971
desktop,2017-02-01 16:23:20,6,2017-02-01 16:00:00,964505005502530561
desktop,2017-08-22 20:08:45,8,2017-08-22 20:00:00,528622032644689657
desktop,2017-05-16 00:17:40,9,2017-05-16 00:00:00,404769206870882939
desktop,2017-01-23 02:18:14,4,2017-01-23 02:00:00,356257287515673315
desktop,2018-02-02 23:04:49,4,2018-02-02 23:00:00,185499648869237204
desktop,2018-03-02 19:01:45,8,2018-03-02 19:00:00,414430968801702761
desktop,2018-11-07 16:29:00,5,2018-11-07 16:00:00,614414754182066927
desktop,2017-04-17 16:05:13,9,2017-04-17 16:00:00,4000704400328433
touch,2017-08-01 15:17:59,6,2017-08-01 15:00:00,493527603722924885
touch,2018-01-30 09:18:51,9,2018-01-30 09:00:00,636456815025861085
desktop,2017-04-26 21:27:57,4,2017-04-26 21:00:00,878898743769705302
